"assemblage","sequencing_depth","Method","expected_asvs","timepoint","hydro_group","samples","total_reads","observed_asvs_pooled"
"D90__Hydrolysate",194000,"Rarefaction",58.4882019981439,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",195000,"Rarefaction",58.5166584272959,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",196000,"Rarefaction",58.5449172267182,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",197000,"Rarefaction",58.5729804014092,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",198000,"Rarefaction",58.6008499237651,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",199000,"Rarefaction",58.6285277443564,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",2e+05,"Rarefaction",58.6560157864787,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",201000,"Rarefaction",58.6833159475797,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",202000,"Rarefaction",58.7104300998118,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",203000,"Rarefaction",58.7373600904505,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",204000,"Rarefaction",58.764107744713,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",205000,"Rarefaction",58.7906748600445,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",206000,"Rarefaction",58.8170632138169,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",207000,"Rarefaction",58.8432745580716,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",208000,"Rarefaction",58.8693106240682,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",209000,"Rarefaction",58.8951731177386,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",210000,"Rarefaction",58.9208637256214,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",211000,"Rarefaction",58.9463841112876,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",212000,"Rarefaction",58.9717359163381,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",213000,"Rarefaction",58.996920762666,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",214000,"Rarefaction",59.0219402509069,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",215000,"Rarefaction",59.0467959599209,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",216000,"Rarefaction",59.071489451533,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",217000,"Rarefaction",59.0960222637503,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",218000,"Rarefaction",59.120395919465,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",219000,"Rarefaction",59.1446119172888,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",220000,"Rarefaction",59.1686717412647,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",221000,"Rarefaction",59.1925768557196,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",222000,"Rarefaction",59.2163287040385,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",223000,"Rarefaction",59.2399287164808,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",224000,"Rarefaction",59.263378299021,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",225000,"Rarefaction",59.2866788475325,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",226000,"Rarefaction",59.3098317334142,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",227000,"Rarefaction",59.332838316602,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",228000,"Rarefaction",59.3556999376767,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",229000,"Rarefaction",59.3784179204579,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",230000,"Rarefaction",59.4009935735986,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",231000,"Rarefaction",59.4234281891662,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",232000,"Rarefaction",59.4457230436599,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",233000,"Rarefaction",59.4678793977009,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",234000,"Rarefaction",59.4898984972817,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",235000,"Rarefaction",59.5117815727717,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",236000,"Rarefaction",59.5335298395083,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",237000,"Rarefaction",59.5551444988319,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",238000,"Rarefaction",59.5766267370114,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",239000,"Rarefaction",59.5979777260604,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",240000,"Rarefaction",59.6191986240039,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",241000,"Rarefaction",59.6402905760148,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",242000,"Rarefaction",59.6612547119021,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",243000,"Rarefaction",59.6820921504488,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",244000,"Rarefaction",59.7028039942985,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",245000,"Rarefaction",59.7233913355317,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",246000,"Rarefaction",59.7438552522587,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",247000,"Rarefaction",59.7641968089588,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",248000,"Rarefaction",59.7844170604664,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",249000,"Rarefaction",59.8045170457575,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",250000,"Rarefaction",59.8244977949235,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",251000,"Rarefaction",59.8443603236023,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",252000,"Rarefaction",59.86410563813,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",253000,"Rarefaction",59.8837347296368,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",254000,"Rarefaction",59.9032485812893,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",255000,"Rarefaction",59.9226481640169,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",256000,"Rarefaction",59.9419344358017,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",257000,"Rarefaction",59.9611083456801,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",258000,"Rarefaction",59.9801708316115,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",259000,"Rarefaction",59.9991228201304,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",260000,"Rarefaction",60.0179652268825,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",261000,"Rarefaction",60.0366989586307,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",262000,"Rarefaction",60.0553249108974,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",263000,"Rarefaction",60.0738439688035,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",264000,"Rarefaction",60.0922570089403,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",265000,"Rarefaction",60.1105648959255,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",266000,"Rarefaction",60.1287684871511,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",267000,"Rarefaction",60.1468686287504,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",268000,"Rarefaction",60.1648661573252,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",269000,"Rarefaction",60.1827619008522,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",270000,"Rarefaction",60.200556678676,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",271000,"Rarefaction",60.2182512995978,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",272000,"Rarefaction",60.235846565055,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",273000,"Rarefaction",60.2533432671138,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",274000,"Rarefaction",60.2707421879464,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",275000,"Rarefaction",60.2880441030725,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",276000,"Rarefaction",60.3052497789417,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",277000,"Rarefaction",60.3223599725612,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",278000,"Rarefaction",60.3393754343834,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",279000,"Rarefaction",60.356296905682,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",280000,"Rarefaction",60.3731251196676,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",281000,"Rarefaction",60.3898608026763,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",282000,"Rarefaction",60.4065046725103,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",283000,"Rarefaction",60.4230574388122,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",284000,"Rarefaction",60.4395198042968,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",285000,"Rarefaction",60.4558924645431,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",286000,"Rarefaction",60.4721761070971,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",287000,"Rarefaction",60.4883714121287,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",288000,"Rarefaction",60.5044790529795,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",289000,"Rarefaction",60.5204996961517,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",290000,"Rarefaction",60.5364340002473,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",291000,"Rarefaction",60.5522826171708,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",292000,"Rarefaction",60.5680461936976,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",293000,"Rarefaction",60.5837253669619,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",294000,"Rarefaction",60.5993207706276,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",295000,"Rarefaction",60.614833028288,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",296000,"Rarefaction",60.6302627595672,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",297000,"Rarefaction",60.6456105774151,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",298000,"Rarefaction",60.6608770877994,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",299000,"Rarefaction",60.6760628913288,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",3e+05,"Rarefaction",60.6911685804462,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",301000,"Rarefaction",60.7061947443954,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",302000,"Rarefaction",60.721141964491,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",303000,"Rarefaction",60.7360108158046,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",304000,"Rarefaction",60.7508018700136,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",305000,"Rarefaction",60.7655156896451,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",306000,"Rarefaction",60.7801528340326,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",307000,"Rarefaction",60.7947138556924,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",308000,"Rarefaction",60.8091993032739,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",309000,"Rarefaction",60.8236097170023,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",310000,"Rarefaction",60.8379456348263,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",311000,"Rarefaction",60.8522075861759,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",312000,"Rarefaction",60.8663960980359,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",313000,"Rarefaction",60.8805116911169,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",314000,"Rarefaction",60.894554880153,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",315000,"Rarefaction",60.9085261765119,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",316000,"Rarefaction",60.9224260846025,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",317000,"Rarefaction",60.9362551049961,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",318000,"Rarefaction",60.9500137336005,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",319000,"Rarefaction",60.9637024603097,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",320000,"Rarefaction",60.9773217724198,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",321000,"Rarefaction",60.9908721489464,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",322000,"Rarefaction",61.0043540682033,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",323000,"Rarefaction",61.0177680014216,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",324000,"Rarefaction",61.0311144159443,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",325000,"Rarefaction",61.0443937738709,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",326000,"Rarefaction",61.0576065342327,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",327000,"Rarefaction",61.0707531513149,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",328000,"Rarefaction",61.0838340747606,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",329000,"Rarefaction",61.0968497483894,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",330000,"Rarefaction",61.1098006151912,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",331000,"Rarefaction",61.1226871112248,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",332000,"Rarefaction",61.1355096694465,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",333000,"Rarefaction",61.1482687181921,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",334000,"Rarefaction",61.160964683134,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",335000,"Rarefaction",61.1735979834428,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",336000,"Rarefaction",61.1861690377316,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",337000,"Rarefaction",61.1986782576917,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",338000,"Rarefaction",61.2111260526517,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",339000,"Rarefaction",61.2235128273139,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",340000,"Rarefaction",61.2358389846347,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",341000,"Rarefaction",61.2481049201771,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",342000,"Rarefaction",61.2603110297476,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",343000,"Rarefaction",61.2724577024114,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",344000,"Rarefaction",61.2845453260931,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",345000,"Rarefaction",61.2965742839319,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",346000,"Rarefaction",61.3085449558379,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",347000,"Rarefaction",61.320457717869,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",348000,"Rarefaction",61.3323129433578,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",349000,"Rarefaction",61.3441110009892,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",350000,"Rarefaction",61.3558522580706,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",351000,"Rarefaction",61.3675370769609,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",352000,"Rarefaction",61.379165817572,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",353000,"Rarefaction",61.3907388361423,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",354000,"Rarefaction",61.4022564853776,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",355000,"Rarefaction",61.4137191167079,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",356000,"Rarefaction",61.4251270755298,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",357000,"Rarefaction",61.4364807067567,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",358000,"Rarefaction",61.4477803511176,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",359000,"Rarefaction",61.4590263461063,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",360000,"Rarefaction",61.4702190262371,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",361000,"Rarefaction",61.4813587245171,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",362000,"Rarefaction",61.4924457685405,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",363000,"Rarefaction",61.5034804856792,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",364000,"Rarefaction",61.5144631984157,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",365000,"Rarefaction",61.5253942272037,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",366000,"Rarefaction",61.5362738901067,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",367000,"Rarefaction",61.547102501131,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",368000,"Rarefaction",61.5578803735668,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",369000,"Rarefaction",61.5686078161593,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",370000,"Rarefaction",61.5792851358171,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",371000,"Rarefaction",61.5899126367814,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",372000,"Rarefaction",61.600490620426,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",373000,"Rarefaction",61.6110193858119,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",374000,"Rarefaction",61.6214992295471,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",375000,"Rarefaction",61.6319304457476,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",376000,"Rarefaction",61.6423133255414,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",377000,"Rarefaction",61.652648157451,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",378000,"Rarefaction",61.6629352289697,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",379000,"Rarefaction",61.6731748234911,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",380000,"Rarefaction",61.6833672228376,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",381000,"Rarefaction",61.6935127061732,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",382000,"Rarefaction",61.7036115509543,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",383000,"Rarefaction",61.7136640317748,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",384000,"Rarefaction",61.7236704206615,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",385000,"Rarefaction",61.7336309882741,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",386000,"Rarefaction",61.7435460029071,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",387000,"Rarefaction",61.7534157290419,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",388000,"Rarefaction",61.7632404311012,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",389000,"Rarefaction",61.7730203706982,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",390000,"Rarefaction",61.7827558057332,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",391000,"Rarefaction",61.7924469945621,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",392000,"Rarefaction",61.8020941914981,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",393000,"Rarefaction",61.8116976501141,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",394000,"Rarefaction",61.8212576212029,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",395000,"Rarefaction",61.8307743522779,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",396000,"Rarefaction",61.8402480919998,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",397000,"Rarefaction",61.8496790837437,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",398000,"Rarefaction",61.8590675715985,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",399000,"Rarefaction",61.868413795718,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",4e+05,"Rarefaction",61.8777179952963,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",401000,"Rarefaction",61.8869804070569,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",402000,"Rarefaction",61.8962012670543,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",403000,"Rarefaction",61.9053808073323,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",404000,"Rarefaction",61.9145192602642,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",405000,"Rarefaction",61.9236168560991,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",406000,"Rarefaction",61.93267382136,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",407000,"Rarefaction",61.9416903820473,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",408000,"Rarefaction",61.9506667640808,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",409000,"Rarefaction",61.9596031881876,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",410000,"Rarefaction",61.968499876357,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",411000,"Rarefaction",61.9773570465769,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",412000,"Rarefaction",61.9861749170636,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",413000,"Rarefaction",61.9949537030818,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",414000,"Rarefaction",62.0036936187707,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",415000,"Rarefaction",62.0123948762287,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",416000,"Rarefaction",62.0210576865489,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",417000,"Rarefaction",62.0296822587303,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",418000,"Rarefaction",62.0382687994212,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",419000,"Rarefaction",62.0468175158784,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",420000,"Rarefaction",62.055328611362,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",421000,"Rarefaction",62.0638022892612,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",422000,"Rarefaction",62.0722387502841,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",423000,"Rarefaction",62.0806381949627,"D90","Hydrolysate",29,1680161,64
